occurrenceID,catalogNumber,individualCount,year,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,vernacularName,species
6498371,6498371,1,2008,-37.6034,145.08124,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9606334,9606334,1,2017,-37.68081,145.0804,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4137835,4137835,1,2001,-37.65583,145.07916,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970947,3970947,1,1967,-38.1866,145.07786,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5677963,5677963,1,2008,-37.62156,145.07778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6498362,6498362,1,2009,-37.6056,145.07767,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970968,3970968,1,1978,-37.33045,145.07732,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5713838,5713838,1,2011,-37.62201,145.0772,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331115,4331115,1,1982,-35.89015,145.07629,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5571828,5571828,1,2005,-36.77883,145.07551,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633531,4633531,1,1987,-37.17447,145.0734,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9609241,9609241,1,2018,-38.43393,145.07013,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4274442,4274442,1,1996,-37.18162,145.06984,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6498329,6498329,1,2009,-37.5995,145.06685,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4599403,4599403,1,1997,-36.86878,145.06428,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4272028,4272028,1,1995,-37.22387,145.06312,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4149570,4149570,1,2001,-37.75199,145.06306,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9605356,9605356,1,2017,-37.63837,145.06187,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172722,4172722,1,2001,-37.7159,145.06059,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238940,11238940,1,2020,-35.85163,145.05954,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4594726,4594726,1,1993,-35.93848,145.05951,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4273774,4273774,1,1995,-37.42476,145.05796,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4267326,4267326,1,1992,-37.43377,145.05773,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290186,4290186,1,2001,-37.71404,145.05724,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4595815,4595815,1,1992,-35.98712,145.05721,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633483,4633483,1,1990,-37.42384,145.05685,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290208,4290208,1,2001,-37.71403,145.0561,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633466,4633466,1,1991,-37.28504,145.05592,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4272022,4272022,1,1995,-37.29855,145.05557,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733460,5733460,1,2010,-37.61475,145.05533,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238950,11238950,1,2020,-35.88977,145.05502,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290201,4290201,1,2001,-37.71399,145.05384,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290191,4290191,1,2001,-37.71399,145.05384,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290238,4290238,1,2001,-37.71399,145.05384,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290209,4290209,1,2001,-37.71399,145.05384,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290250,4290250,1,2001,-37.71397,145.0527,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4282918,4282918,1,1999,-37.28498,145.05254,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238915,11238915,1,2020,-35.93404,145.05193,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733477,5733477,1,2010,-37.63474,145.05191,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633479,4633479,1,1990,-37.3093,145.05191,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733431,5733431,1,2010,-37.62334,145.05173,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290233,4290233,1,2001,-37.70855,145.05171,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172703,4172703,1,2001,-37.71395,145.05157,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172783,4172783,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172719,4172719,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172760,4172760,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172777,4172777,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172767,4172767,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172723,4172723,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290246,4290246,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172707,4172707,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172706,4172706,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172753,4172753,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172710,4172710,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172774,4172774,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290245,4290245,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172721,4172721,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172718,4172718,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172761,4172761,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290249,4290249,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172763,4172763,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172748,4172748,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290239,4290239,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290247,4290247,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172720,4172720,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172800,4172800,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290242,4290242,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172717,4172717,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290176,4290176,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172764,4172764,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172708,4172708,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290243,4290243,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172746,4172746,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172762,4172762,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4290244,4290244,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172768,4172768,1,2001,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4172729,4172729,1,2002,-37.71575,145.05152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733408,5733408,1,2010,-37.61683,145.05062,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361706,5361706,1,1997,-36.61075,145.04951,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733400,5733400,1,2010,-37.62793,145.04881,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969068,3969068,1,1972,-36.79817,145.04588,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4280889,4280889,1,1998,-37.28485,145.04464,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9356584,9356584,1,2019,-37.70277,145.04389,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11871269,11871269,1,2021,-37.7187,145.04339,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330756,4330756,1,1976,-37.70683,145.04298,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330471,4330471,1,1962,-37.20682,145.04297,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331142,4331142,1,1976,-36.62349,145.04296,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4640246,4640246,1,1976,-36.57275,145.0404,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5717074,5717074,1,2009,-37.61889,145.03917,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4443715,4443715,1,1988,-37.48482,145.03831,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970965,3970965,1,1976,-36.57256,145.02923,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633729,4633729,1,1989,-37.36298,145.02794,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969069,3969069,1,1975,-36.7978,145.02348,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4274443,4274443,1,1996,-37.34305,145.02169,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4284294,4284294,1,1999,-37.3971,145.02027,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238907,11238907,1,2020,-35.95804,145.0169,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4513423,4513423,1,1991,-37.40954,145.00977,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238920,11238920,1,2020,-35.8631,145.00976,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331145,4331145,1,1976,-36.67349,145.00963,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4349050,4349050,1,1983,-36.14015,145.00962,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4349048,4349048,1,1983,-36.14015,145.00962,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10101827,10101827,1,2019,-37.7845,145.00446,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5715000,5715000,1,2009,-37.63522,145.00384,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238948,11238948,1,2020,-35.92416,145.00336,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9605865,9605865,1,2017,-37.60955,145.00282,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8426467,8426467,1,2014,-37.65703,145.00254,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5625356,5625356,1,2007,-38.37004,145.0009,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5625947,5625947,1,2007,-38.37004,145.0009,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5637939,5637939,1,2008,-38.37004,145.0009,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5631535,5631535,1,2008,-38.37004,145.0009,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5637980,5637980,1,2008,-38.37004,145.0009,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5631502,5631502,1,2008,-38.37004,145.0009,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5720241,5720241,1,2011,-38.37083,145.00083,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5581974,5581974,1,2005,-38.37168,144.99956,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5627465,5627465,1,2007,-38.37168,144.99956,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5627258,5627258,1,2007,-38.37168,144.99956,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5627379,5627379,1,2007,-38.37168,144.99956,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5627287,5627287,1,2007,-38.37168,144.99956,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5627326,5627326,1,2008,-38.37168,144.99956,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5623602,5623602,1,2008,-38.37168,144.99956,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6769969,6769969,1,2004,-38.337,144.99949,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733743,5733743,1,2011,-37.63805,144.99913,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12924607,12924607,1,2023,-35.92605,144.99854,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238990,11238990,1,2020,-35.99171,144.99706,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733718,5733718,1,2011,-37.6383,144.99608,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4471372,4471372,1,1989,-37.5093,144.99355,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361628,5361628,1,1996,-36.79818,144.99209,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361631,5361631,1,1997,-36.79818,144.99209,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361636,5361636,1,1997,-36.78825,144.99122,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9349033,9349033,1,2017,-36.80609,144.98981,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5582350,5582350,1,2005,-37.6932,144.98268,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5582364,5582364,1,2005,-37.69395,144.98261,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5582367,5582367,1,2005,-37.69372,144.98261,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11310111,11310111,1,2021,-37.69484,144.98231,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5364727,5364727,1,1997,-36.76105,144.98185,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5366633,5366633,1,1998,-36.76105,144.98185,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4201185,4201185,1,2002,-36.75651,144.97973,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4194710,4194710,1,2002,-36.75651,144.97973,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5363955,5363955,1,1997,-36.74834,144.97659,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4258163,4258163,1,1992,-37.42349,144.97631,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331147,4331147,1,1976,-36.72349,144.9763,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331073,4331073,1,1982,-35.92348,144.97629,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11993967,11993967,1,2022,-37.65047,144.97615,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238960,11238960,1,2020,-35.88041,144.9744,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4265628,4265628,1,1993,-38.35876,144.97375,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6498158,6498158,1,2010,-37.5688,144.97116,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361677,5361677,1,1997,-36.79872,144.97078,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9348977,9348977,1,2017,-36.83041,144.96964,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970938,3970938,1,1971,-38.40103,144.96913,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635380,12635380,1,2023,-36.69349,144.96813,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5698711,5698711,1,2010,-37.6346,144.96808,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10133893,10133893,1,2019,-37.6383,144.9678,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5719711,5719711,1,2010,-37.6383,144.96778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6494213,6494213,1,2010,-37.5195,144.96412,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5586461,5586461,1,2004,-36.78411,144.95996,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635375,12635375,1,2023,-36.69203,144.95978,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635370,12635370,1,2023,-36.69045,144.95969,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339992,4339992,1,1985,-37.37349,144.95965,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339949,4339949,1,1987,-37.37349,144.95965,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339991,4339991,1,1985,-37.25682,144.95964,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330875,4330875,1,1981,-37.20682,144.95964,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339947,4339947,1,1987,-37.20682,144.95964,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4643307,4643307,1,1973,-36.80682,144.95964,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331110,4331110,1,1982,-35.87348,144.95962,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4071764,4071764,1,1998,-35.87348,144.95962,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12038846,12038846,1,2022,-37.769,144.95938,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970939,3970939,1,1970,-38.3468,144.95921,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635372,12635372,1,2023,-36.68963,144.95787,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361796,5361796,1,1997,-36.79218,144.9575,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4289715,4289715,1,2001,-37.5303,144.95677,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10171170,10171170,1,2020,-37.61716,144.95536,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969063,3969063,1,1971,-35.98542,144.95522,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3969065,3969065,1,1975,-35.98542,144.95522,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11238996,11238996,1,2020,-36.00698,144.9531,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5352477,5352477,1,1995,-36.81273,144.94687,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4264234,4264234,1,1990,-37.54542,144.94504,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970966,3970966,1,1976,-36.81449,144.94458,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5715249,5715249,1,2007,-37.59168,144.9442,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5734324,5734324,1,2011,-37.53013,144.93998,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361709,5361709,1,1997,-36.67464,144.936,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12948083,12948083,1,2023,-36.67869,144.93499,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12948090,12948090,1,2023,-36.68134,144.93489,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12948088,12948088,1,2023,-36.6799,144.93448,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12948081,12948081,1,2023,-36.67827,144.9337,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4472335,4472335,1,1988,-37.3964,144.92653,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9348963,9348963,1,2017,-36.85905,144.92635,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339989,4339989,1,1985,-37.34016,144.92631,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4340003,4340003,1,1984,-36.92349,144.9263,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4340004,4340004,1,1984,-36.92349,144.9263,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9605758,9605758,1,2017,-38.4655,144.92353,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4474982,4474982,1,1989,-37.39634,144.92314,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5362783,5362783,1,1997,-36.75821,144.92144,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6769470,6769470,1,2003,-38.3973,144.92057,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970921,3970921,1,1973,-36.84994,144.90999,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4293950,4293950,1,2004,-37.66464,144.90888,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5362354,5362354,1,1996,-36.73635,144.90859,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970969,3970969,1,1977,-37.03912,144.90481,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4475203,4475203,1,1989,-37.46808,144.90307,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11871356,11871356,1,2021,-37.61381,144.89305,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5361711,5361711,1,1997,-36.69189,144.89189,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9598670,9598670,1,2019,-37.63503,144.89079,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12924499,12924499,1,2022,-36.73174,144.88477,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9607529,9607529,1,2017,-37.633,144.883,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635397,12635397,1,2023,-36.74725,144.88076,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9420015,9420015,1,2018,-37.5932,144.88064,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635405,12635405,1,2023,-36.74729,144.87704,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635346,12635346,1,2023,-36.74172,144.87671,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330577,4330577,1,1969,-37.8735,144.87632,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635402,12635402,1,2023,-36.74686,144.87545,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635352,12635352,1,2023,-36.74104,144.87535,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8974771,8974771,1,2018,-37.64076,144.87133,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8974776,8974776,1,2018,-37.64076,144.87133,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635362,12635362,1,2023,-36.73983,144.87052,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635333,12635333,1,2023,-36.73814,144.86948,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4292138,4292138,1,2002,-37.63419,144.86894,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4292191,4292191,1,2002,-37.63419,144.86894,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12635330,12635330,1,2023,-36.7375,144.86875,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
